ID_EQUIPO,PUNTO_MEDICION,CAPACIDAD_MAXIMA_GBS,FECHA_INICIO_MEDICION,FECHA_HORA,FECHA_FIN_MEDICION,PASO,LATENCIA_MS,PORCENTAJE_PACK_LOSS,INBOUND_BITS,OUTBOUND_BITS,MEDIDA
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-08 11:00:00.000,2020-06-21 19:00:00.000,7200,2.19707,0.30328,2629610443.7,433440363.3,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-08 13:00:00.000,2020-06-21 19:00:00.000,7200,1.19238,0.27741,3337019051.6,527661082.8,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-08 15:00:00.000,2020-06-21 19:00:00.000,7200,1.20852,0.25631,3693522021.0,516007912.84,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-08 17:00:00.000,2020-06-21 19:00:00.000,7200,1.2061899999999999,0.0,3970305117.3,564237335.86,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-08 19:00:00.000,2020-06-21 19:00:00.000,7200,1.19975,0.0,3974570086.5,559866815.09,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-08 21:00:00.000,2020-06-21 19:00:00.000,7200,1.1933200000000002,0.72818,5121902771.6,656568420.43,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-08 23:00:00.000,2020-06-21 19:00:00.000,7200,1.20434,0.3833,5651191428.9,663035528.3,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 01:00:00.000,2020-06-21 19:00:00.000,7200,1.1982700000000002,0.0,5319436828.3,550941434.15,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 03:00:00.000,2020-06-21 19:00:00.000,7200,1.20285,0.64284,3037305442.0,402755412.15,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 05:00:00.000,2020-06-21 19:00:00.000,7200,1.19082,0.69201,1462644288.1,357953021.99,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 07:00:00.000,2020-06-21 19:00:00.000,7200,1.19331,0.08038,955484347.81,270637554.48,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 09:00:00.000,2020-06-21 19:00:00.000,7200,1.20211,0.24503000000000003,1369300522.8,262666226.19,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 11:00:00.000,2020-06-21 19:00:00.000,7200,1.20566,0.0868,2809283912.1,438788559.21,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 13:00:00.000,2020-06-21 19:00:00.000,7200,1.20119,0.56583,3574491649.6,513700669.89,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 15:00:00.000,2020-06-21 19:00:00.000,7200,1.20042,0.5565899999999999,4001497479.3,518887705.64,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 17:00:00.000,2020-06-21 19:00:00.000,7200,1.20917,0.03568,4305728911.4,563360916.36,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 19:00:00.000,2020-06-21 19:00:00.000,7200,1.1979600000000001,0.0129,4385269131.1,593142560.41,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 21:00:00.000,2020-06-21 19:00:00.000,7200,1.20298,0.79233,5342061766.6,682759473.62,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-09 23:00:00.000,2020-06-21 19:00:00.000,7200,1.20755,0.80447,5705474447.9,641480297.99,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 01:00:00.000,2020-06-21 19:00:00.000,7200,1.2024700000000001,0.40996000000000005,5408218631.9,552609195.21,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 03:00:00.000,2020-06-21 19:00:00.000,7200,1.20659,0.7528199999999999,3145810465.8,383589760.16,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 05:00:00.000,2020-06-21 19:00:00.000,7200,1.20109,0.0,1528327080.7,327286793.92,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 07:00:00.000,2020-06-21 19:00:00.000,7200,1.20459,0.0,968619056.14,247135153.31,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 09:00:00.000,2020-06-21 19:00:00.000,7200,1.20516,0.0,1397773435.9,259008539.37,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 11:00:00.000,2020-06-21 19:00:00.000,7200,1.1951100000000001,0.0,2772580045.3,459000027.67,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 13:00:00.000,2020-06-21 19:00:00.000,7200,1.20295,0.0,3426890788.8,524302863.9,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 15:00:00.000,2020-06-21 19:00:00.000,7200,1.19189,0.0,3760406018.1,509519739.08,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 17:00:00.000,2020-06-21 19:00:00.000,7200,1.20231,0.51446,4040689523.7,555721923.98,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 19:00:00.000,2020-06-21 19:00:00.000,7200,1.20163,0.53466,4190440113.1,593023290.97,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 21:00:00.000,2020-06-21 19:00:00.000,7200,1.19049,0.3564,5178950007.3,695580845.69,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-10 23:00:00.000,2020-06-21 19:00:00.000,7200,1.19919,0.0,5456115983.4,610822819.64,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 01:00:00.000,2020-06-21 19:00:00.000,7200,1.1916799999999999,0.74848,5284589005.3,529169411.96,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 03:00:00.000,2020-06-21 19:00:00.000,7200,1.2008299999999998,0.0,3064572546.0,359290227.28,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 05:00:00.000,2020-06-21 19:00:00.000,7200,1.20888,0.14221,1474338850.4,309328763.39,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 07:00:00.000,2020-06-21 19:00:00.000,7200,1.19145,0.77262,977091349.41,254116347.31,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 09:00:00.000,2020-06-21 19:00:00.000,7200,1.20529,0.60897,1519211983.3,261450155.21,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 11:00:00.000,2020-06-21 19:00:00.000,7200,1.1940600000000001,0.0,2834777924.3,438249179.42,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 13:00:00.000,2020-06-21 19:00:00.000,7200,1.19187,0.24405,3481313053.2,520152555.02,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 15:00:00.000,2020-06-21 19:00:00.000,7200,1.2056799999999999,0.0,4042256135.9,536407875.06,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 17:00:00.000,2020-06-21 19:00:00.000,7200,1.2033,0.23487,4372533257.3,510574073.87,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 19:00:00.000,2020-06-21 19:00:00.000,7200,1.1909100000000001,0.6049100000000001,4428912980.3,569617661.65,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 21:00:00.000,2020-06-21 19:00:00.000,7200,1.20344,0.06862,5269768505.6,752941527.33,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-11 23:00:00.000,2020-06-21 19:00:00.000,7200,1.2057799999999999,0.76998,5561713990.7,615046927.57,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 01:00:00.000,2020-06-21 19:00:00.000,7200,1.19559,0.48363999999999996,5442814717.2,561373583.89,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 03:00:00.000,2020-06-21 19:00:00.000,7200,1.19628,0.17812999999999998,3316126251.2,405886243.65,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 05:00:00.000,2020-06-21 19:00:00.000,7200,1.20618,0.08033,1741565990.4,355727701.23,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 07:00:00.000,2020-06-21 19:00:00.000,7200,1.20831,0.43213999999999997,1107003096.2,250372954.32,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 09:00:00.000,2020-06-21 19:00:00.000,7200,1.20183,0.27278,1618593486.5,262888308.57,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 11:00:00.000,2020-06-21 19:00:00.000,7200,1.2023,0.5697,2969332339.0,456617318.29,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 13:00:00.000,2020-06-21 19:00:00.000,7200,2.19932,0.0,3575916946.1,509439949.16,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 15:00:00.000,2020-06-21 19:00:00.000,7200,1.20395,0.0,3517057469.6,482476372.95,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 17:00:00.000,2020-06-21 19:00:00.000,7200,1.20757,0.0,3821647406.8,524201534.21,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 19:00:00.000,2020-06-21 19:00:00.000,7200,1.19604,0.0,4049827791.8,546457337.53,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 21:00:00.000,2020-06-21 19:00:00.000,7200,1.1900899999999999,0.0,4568344982.9,585715430.01,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-12 23:00:00.000,2020-06-21 19:00:00.000,7200,1.20191,0.0,5263860369.3,620167423.33,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 01:00:00.000,2020-06-21 19:00:00.000,7200,1.20187,0.0,5337344431.9,614706904.89,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 03:00:00.000,2020-06-21 19:00:00.000,7200,1.1994799999999999,0.72267,3291688753.2,436656871.29,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 05:00:00.000,2020-06-21 19:00:00.000,7200,1.19269,0.69586,1689069389.0,376743224.85,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 07:00:00.000,2020-06-21 19:00:00.000,7200,1.20317,0.3401,1040436802.4,266149580.45,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 09:00:00.000,2020-06-21 19:00:00.000,7200,1.20923,0.58841,1288080420.1,223489952.54,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 11:00:00.000,2020-06-21 19:00:00.000,7200,1.19631,0.7602899999999999,2642357442.3,396526401.61,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 13:00:00.000,2020-06-21 19:00:00.000,7200,1.19233,0.75808,3287415330.3,479193653.28,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 15:00:00.000,2020-06-21 19:00:00.000,7200,1.1928299999999998,0.5313,3571256666.9,484571921.2,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 17:00:00.000,2020-06-21 19:00:00.000,7200,1.1939600000000001,0.7732,4062553746.3,511191796.49,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 19:00:00.000,2020-06-21 19:00:00.000,7200,1.19302,0.0,4367280128.3,541141615.44,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 21:00:00.000,2020-06-21 19:00:00.000,7200,1.19373,0.0,5253960442.9,624923995.83,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-13 23:00:00.000,2020-06-21 19:00:00.000,7200,1.19307,0.0,5337465983.2,602244028.73,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 01:00:00.000,2020-06-21 19:00:00.000,7200,1.19307,0.0,5308359700.0,574897842.24,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 03:00:00.000,2020-06-21 19:00:00.000,7200,1.20649,0.0,3429434505.5,427815199.04,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 05:00:00.000,2020-06-21 19:00:00.000,7200,1.20715,0.0,1699105136.7,340386092.05,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 07:00:00.000,2020-06-21 19:00:00.000,7200,1.20614,0.0,1050444726.0,232418340.79,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 09:00:00.000,2020-06-21 19:00:00.000,7200,1.20032,0.0,1119958717.1,193357284.91,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 11:00:00.000,2020-06-21 19:00:00.000,7200,1.20854,0.0,2551331039.2,338205856.86,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 13:00:00.000,2020-06-21 19:00:00.000,7200,1.19286,0.0,3420985020.0,448229113.82,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 15:00:00.000,2020-06-21 19:00:00.000,7200,1.1939,0.0,3645766017.8,445761292.34,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 17:00:00.000,2020-06-21 19:00:00.000,7200,1.20276,0.0,4121531926.7,469596416.2,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 19:00:00.000,2020-06-21 19:00:00.000,7200,1.19069,0.0,4661007052.1,524203942.62,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 21:00:00.000,2020-06-21 19:00:00.000,7200,1.1938600000000001,0.0,5598659319.2,652116366.08,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-14 23:00:00.000,2020-06-21 19:00:00.000,7200,1.2085,0.0,5821762178.5,699737921.45,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 01:00:00.000,2020-06-21 19:00:00.000,7200,1.20236,0.0,5482603093.5,568827165.05,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 03:00:00.000,2020-06-21 19:00:00.000,7200,1.20551,0.0,3324732366.0,438189654.12,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 05:00:00.000,2020-06-21 19:00:00.000,7200,1.20271,0.0,1563000187.0,335156216.29,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 07:00:00.000,2020-06-21 19:00:00.000,7200,1.1925,0.0,915654354.98,251888742.36,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 09:00:00.000,2020-06-21 19:00:00.000,7200,1.19792,0.0,1123548851.2,198865776.51,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 11:00:00.000,2020-06-21 19:00:00.000,7200,1.20531,0.0,2536834751.8,366061633.26,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 13:00:00.000,2020-06-21 19:00:00.000,7200,1.20123,0.0,3434096257.5,480667353.4,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 15:00:00.000,2020-06-21 19:00:00.000,7200,1.20331,0.0,3882295019.6,485684968.88,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 17:00:00.000,2020-06-21 19:00:00.000,7200,1.1966299999999999,0.0,4239266864.6,525080081.9,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 19:00:00.000,2020-06-21 19:00:00.000,7200,1.1909299999999998,0.0,4412939168.8,590808301.9,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 21:00:00.000,2020-06-21 19:00:00.000,7200,1.20675,0.0,5251763000.6,769280768.3,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-15 23:00:00.000,2020-06-21 19:00:00.000,7200,1.1925,0.0,5534857287.3,663871858.07,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 01:00:00.000,2020-06-21 19:00:00.000,7200,1.19442,0.0,4992745799.6,569234146.82,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 03:00:00.000,2020-06-21 19:00:00.000,7200,1.2097,0.31126,3073767575.9,416892247.71,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 05:00:00.000,2020-06-21 19:00:00.000,7200,1.20059,0.20519,1519494378.0,330326781.24,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 07:00:00.000,2020-06-21 19:00:00.000,7200,1.20039,0.0,908192132.95,231335493.96,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 09:00:00.000,2020-06-21 19:00:00.000,7200,1.19089,0.12230999999999999,1304943658.5,246838125.09,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 11:00:00.000,2020-06-21 19:00:00.000,7200,1.1932399999999999,0.16367,2449540077.3,425088975.1,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 13:00:00.000,2020-06-21 19:00:00.000,7200,1.20487,0.48546000000000006,3279982357.9,530902821.84,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 15:00:00.000,2020-06-21 19:00:00.000,7200,3.20912,0.0,3865330027.5,566540216.58,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 17:00:00.000,2020-06-21 19:00:00.000,7200,1.20642,0.40021999999999996,4247335899.9,605810126.87,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 19:00:00.000,2020-06-21 19:00:00.000,7200,1.19177,0.0,4154899370.2,629299943.48,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 21:00:00.000,2020-06-21 19:00:00.000,7200,1.20414,0.0,5073500733.2,700035842.68,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-16 23:00:00.000,2020-06-21 19:00:00.000,7200,1.19641,0.77613,5379154333.3,699271390.57,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 01:00:00.000,2020-06-21 19:00:00.000,7200,1.19256,0.71621,4884182444.1,528015912.63,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 03:00:00.000,2020-06-21 19:00:00.000,7200,1.19256,0.32031,3085123814.5,401112181.01,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 05:00:00.000,2020-06-21 19:00:00.000,7200,1.19661,0.78796,1787764932.4,356024940.06,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 07:00:00.000,2020-06-21 19:00:00.000,7200,1.19373,0.20409000000000002,1300868409.9,267795958.59,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 09:00:00.000,2020-06-21 19:00:00.000,7200,1.19474,0.41711000000000004,1694204913.6,271969716.1,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 11:00:00.000,2020-06-21 19:00:00.000,7200,1.19395,0.3243,3023092345.5,482422997.45,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 13:00:00.000,2020-06-21 19:00:00.000,7200,1.20175,0.013000000000000001,3799896483.6,560641284.39,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 15:00:00.000,2020-06-21 19:00:00.000,7200,1.2062899999999999,0.11538,4295067413.4,608595624.71,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 17:00:00.000,2020-06-21 19:00:00.000,7200,1.19333,0.31529,3914676078.7,575145597.81,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 19:00:00.000,2020-06-21 19:00:00.000,7200,1.20833,0.0,3796863767.8,490624535.02,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 21:00:00.000,2020-06-21 19:00:00.000,7200,1.19036,0.15598,4975399082.9,639051761.35,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-17 23:00:00.000,2020-06-21 19:00:00.000,7200,1.20145,0.25577,5696507536.6,660390106.86,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 01:00:00.000,2020-06-21 19:00:00.000,7200,1.1972399999999999,0.55288,5539992897.9,592719017.45,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 03:00:00.000,2020-06-21 19:00:00.000,7200,1.20547,0.66191,3286949596.6,409166543.95,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 05:00:00.000,2020-06-21 19:00:00.000,7200,1.20256,0.55198,1643545355.5,358069424.26,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 07:00:00.000,2020-06-21 19:00:00.000,7200,1.20246,0.17143,1040650768.4,265189936.3,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 09:00:00.000,2020-06-21 19:00:00.000,7200,1.19431,0.037110000000000004,1542916542.9,289850491.85,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 11:00:00.000,2020-06-21 19:00:00.000,7200,1.19564,0.26306,2853045912.9,473827215.56,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 13:00:00.000,2020-06-21 19:00:00.000,7200,1.19845,0.0,3524856585.8,539608101.75,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 15:00:00.000,2020-06-21 19:00:00.000,7200,1.19102,0.0,3764543286.4,542033749.87,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 17:00:00.000,2020-06-21 19:00:00.000,7200,1.2027,0.49196000000000006,3893397763.8,565443099.55,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 19:00:00.000,2020-06-21 19:00:00.000,7200,1.20041,0.1694,4139160726.5,600131405.17,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 21:00:00.000,2020-06-21 19:00:00.000,7200,1.2020600000000001,0.12711,5285325225.4,706263939.87,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-18 23:00:00.000,2020-06-21 19:00:00.000,7200,1.20661,0.48728999999999995,5568108622.0,655887261.85,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 01:00:00.000,2020-06-21 19:00:00.000,7200,1.20475,0.27224,5355139696.1,603000243.62,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 03:00:00.000,2020-06-21 19:00:00.000,7200,1.19913,0.0,3078575099.0,434562615.98,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 05:00:00.000,2020-06-21 19:00:00.000,7200,1.19607,0.0,1497983531.5,356322592.52,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 07:00:00.000,2020-06-21 19:00:00.000,7200,1.20605,0.0,975314398.76,262399749.67,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 09:00:00.000,2020-06-21 19:00:00.000,7200,1.2041,0.0,1509796506.6,287958899.78,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 11:00:00.000,2020-06-21 19:00:00.000,7200,1.1979899999999999,0.0,2976323667.3,462587823.76,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 13:00:00.000,2020-06-21 19:00:00.000,7200,1.20417,0.0,3577858602.1,551809998.6,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 15:00:00.000,2020-06-21 19:00:00.000,7200,1.20868,0.0,3970598529.0,525575414.79,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 17:00:00.000,2020-06-21 19:00:00.000,7200,1.80477,0.0,4170982112.0,543700074.41,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 19:00:00.000,2020-06-21 19:00:00.000,7200,1.19935,0.0,4160401235.1,560497034.07,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 21:00:00.000,2020-06-21 19:00:00.000,7200,1.20801,0.0,4991654080.8,610032399.17,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-19 23:00:00.000,2020-06-21 19:00:00.000,7200,1.19438,0.0,5176538178.9,556241162.41,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-20 01:00:00.000,2020-06-21 19:00:00.000,7200,1.19563,0.0,4918518059.3,507361542.57,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-20 03:00:00.000,2020-06-21 19:00:00.000,7200,1.19632,0.0,3145766515.4,414618835.76,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-20 05:00:00.000,2020-06-21 19:00:00.000,7200,1.19797,0.0,1614047042.2,357438463.84,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-20 07:00:00.000,2020-06-21 19:00:00.000,7200,1.2022,0.0,976921126.78,270688602.0,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-20 09:00:00.000,2020-06-21 19:00:00.000,7200,1.1936,0.6026100000000001,1237358554.5,225597275.11,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-20 11:00:00.000,2020-06-21 19:00:00.000,7200,1.19225,0.36712,2561892917.8,366487098.7,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-20 13:00:00.000,2020-06-21 19:00:00.000,7200,1.20135,0.60806,3163049452.3,448663848.08,GB
30,BAZ - Carlos Paz,10.0,2020-06-04 17:00:00.000,2020-06-20 15:00:00.000,2020-06-21 19:00:00.000,7200,1.19269,0.02765,3639867621.0,468874216.81,GB
